sr_no,id,original_language,original_title,release_date,vote_average,vote_count,genre,overview,revenue,runtime,gender
8133,24833.0,en,Santa Buddies,10/22/2009,5.9,159.0,FamilyAdventure,"When Puppy Paws, the fun-loving son of Santa Paws, gets bored, he finds Budderball on Santas naughty list and figures hes just the dog to show him how to be an ordinary pup. When the magical Christmas Icicle starts to melt however, and the world begins to forget the true meaning of the season, its up to Puppy Paws and his newfound Buddies to journey back to the North Pole and save Christmas.",107503530.61488006,88.0,1
8134,535437.0,en,Swiped,11/6/2018,4.5,619.0,ComedyDramaRomance,"James, a college freshman and computer genius, is enlisted by his womanizing roommate, Lance, to code the ultimate hook-up app. But when James discovers that his divorced mother is using the app, unexpected consequences ensue.",107503530.61488006,93.0,0
8135,478860.0,fr,Proxima,11/27/2019,6.4,243.0,Drama,"Sarah is a French astronaut training at the European Space Agency in Cologne. She is the only woman in the arduous program. She lives alone with Stella, her seven year old daughter. Sarah feels guilty that she cannot spend more time with her child. Her love is overpowering, unsettling. When Sarah is chosen to join the crew of a year-long space mission called Proxima, it creates chaos in the mother-daughter relationship.",107503530.61488006,107.0,1
8136,527660.0,en,"Yes, God, Yes",7/24/2020,6.4,314.0,ComedyDrama,"Alice, a young innocent Catholic girl, is tempted into masturbating after an AOL chat suddenly turns sexual, however is conflicted as the act would be considered a sin.",107503530.61488006,78.0,0
8137,304357.0,en,Woman in Gold,3/20/2015,7.4,1092.0,Drama,"Maria Altmann, an octogenarian Jewish refugee, takes on the Austrian government to recover a world famous painting of her aunt plundered by the Nazis during World War II, she believes rightfully belongs to her family. She did so not just to regain what was rightfully hers, but also to obtain some measure of justice for the death, destruction, and massive art theft perpetrated by the Nazis.",61619773.0,109.0,0
8138,417812.0,en,Wildlife,9/23/2018,6.7,509.0,Drama,"14-year-old Joe is the only child of Jeanette and Jerry — a housewife and a golf pro — in a small town in 1960s Montana. Nearby, an uncontrolled forest fire rages close to the Canadian border, and when Jerry loses his job (and his sense of purpose) he decides to join the cause of fighting the fire, leaving his wife and son to fend for themselves.",3097257.0,105.0,1
8139,18254.0,en,Reds,12/25/1981,7.1,222.0,DramaHistoryRomance,"An account of the revolutionary years of the legendary American journalist John Reed, who shared his adventurous professional life with his radical commitment to the socialist revolution in Russia, his dream of spreading its principles among the members of the American working class, and his troubled romantic relationship with the writer Louise Bryant.",40382659.0,195.0,0
8140,733156.0,en,Sightless,9/29/2020,7.1,238.0,Thriller,"After an attack renders her blind, Ellen withdraws from the world to recover. But soon she plunges into paranoia, unable to convince anyone that her assailant has returned to terrorize her by hiding in plain sight.",107503530.61488006,89.0,0
8141,291413.0,en,Within,10/18/2016,5.4,218.0,HorrorThriller,A thriller centered on a widower who moves into a seemingly perfect new home with his daughter and new wife.,107503530.61488006,88.0,0
8142,209185.0,en,The Grand Seduction,9/8/2013,6.7,226.0,Comedy,"A small fishing village must procure a local doctor to secure a lucrative business contract. When unlikely candidate and big city doctor Paul Lewis lands in their lap for a trial residence, the townsfolk rally together to charm him into staying. As the doctor’s time in the village winds to a close, acting mayor Murray French has no choice but to pull out all the stops and begin The Grand Seduction.",3430018.0,112.0,1
8143,9427.0,en,The Full Monty,8/13/1997,7.0,1200.0,Comedy,"Sheffield, England. Gaz, a jobless steelworker in need of quick cash persuades his mates to bare it all in a one-night-only strip show.",257850122.0,91.0,1
8144,6961.0,en,The Wedding Date,2/4/2005,6.8,937.0,ComedyRomance,"With the wedding of her younger sister fast approaching, Kat Ellis faces the undesirable prospect of traveling alone to London for the ceremony. While this is bad enough, Jeffrey, the man who left her as they moved closer to marriage, happens to be the grooms best man. Determined to show everyone -- most of all Jeffrey -- that her romantic life is as full and thrilling as ever, Kat hires a charming male escort as her date.",47175038.0,88.0,1
8145,14424.0,en,Sex and Death 101,6/15/2007,6.0,199.0,ComedyRomanceDrama,"A guys life is turned around by an email, which includes the names of everyone hes had sex with and ever will have sex with. His situation gets worse when he encounters a femme fatale (Ryder) who targets men guilty of sex crime.",107503530.61488006,100.0,0
8146,568300.0,ko,러브 유어셀프 인 서울,1/26/2019,8.7,338.0,MusicDocumentary,Shot at the Olympic Stadium in Seoul during the BTS World Tour ‘Love Yourself’ to celebrate the seven members of the global boyband and their unprecedented international phenomenon.,107503530.61488006,113.0,1
8147,411144.0,en,We Have Always Lived in the Castle,5/17/2019,5.3,196.0,DramaMysteryThriller,"In Shirleyville, Vermont, during the sixties, sisters Merricat and Constance, along with their ailing uncle Julian, confined to a wheelchair, live isolated in a big mansion located on the hill overlooking the town, tormented by the memories of a family tragedy occurred six years ago. The arrival of cousin Charles will threaten the fragile equilibrium of their minds, haunted by madness, fear and superstition.",107503530.61488006,96.0,1
8148,26602.0,en,Summer Catch,8/22/2001,5.4,139.0,ComedyRomance,"Local boy Ryan Dunne, now a pitcher for Boston College, meets Tenley Parrish, the daughter of a wealthy couple who summer on the Cape. Ryan and Tenley fall in love, much to the chagrin of their families, while Ryan clings to one last hope of being discovered and signed to a pro baseball contract.",19693891.0,108.0,0
8149,527385.0,en,After the Wedding,8/9/2019,6.4,156.0,Drama,"Seeking funds for her orphanage in India, Isabelle travels to New York to meet Theresa, a wealthy benefactor. An invitation to attend a wedding ignites a series of events in which the past collides with the present while mysteries unravel.",107503530.61488006,110.0,0
8150,271948.0,ja,STAR DRIVER 閃亮的塔克特 THE MOVIE,2/9/2013,7.0,1.0,AnimationActionAdventureRomance,"In the remote Southern Cross island, a secret organization named The Glittering Crux plans to reactivate giant mobile suits that have been sealed for ages. Known as cybodies, they can only be controlled by pilots identified as star drivers. To unleash their full power, the mysterious group must break the seals of the four shrine maidens that reside in the isle. Recently arrived outsider Takuto Tsunashi vows to stop the Glittering Crux in order to protect Wako Agemaki, girl who saved his life and is one of the four maidens. Wako is a lively young lady who has already been betrothed to Sugata Shindou, a rich and talented childhood friend. Despite being very close to Agemaki, Sugata quietly disapproves this engagement since it was forced on to them due to a family tradition. The melancholic couple becomes a radiant trio as Takuto becomes not only their friend, but protector of the seals since he is none other than the Galactic Pretty Boy, gifted star driver of Tauburn, the 22nd cybody.",107503530.61488006,150.0,0
8151,10863.0,en,Eye of the Needle,7/24/1981,6.7,151.0,DramaThriller,"Great Britain, 1944, during World War II. Relentlessly pursued by several MI5 agents, Henry Faber the Needle, a ruthless German spy in possession of vital information about D-Day, takes refuge on Storm Island, an inhospitable, sparsely inhabited island off the coast of northern Scotland.",18000000.0,108.0,0
8152,776518.0,en,In the Same Breath,1/28/2021,6.8,10.0,Documentary,"This documentary recounts the experiences of people on the ground in the earliest days of the novel coronavirus and the way two countries dealt with its initial spread, from the first days of the outbreak in Wuhan to its rampage across the United States.",107503530.61488006,98.0,1
8153,10843.0,en,After Hours,9/13/1985,7.5,960.0,ComedyThrillerDrama,An ordinary word processor has the worst night of his life after he agrees to visit a girl in Soho whom he met that evening at a coffee shop.,10609321.0,97.0,0
8154,382542.0,en,Beyond the Call to Duty,8/11/2016,4.8,13.0,ActionThrillerScience Fiction,"Five Spec Ops, Alpha Squad, head a simple Recon Mission that turns into an all out war for survival against a wave of undead experiments. Alpha Squad must fight, not just for the sake of their own survival, but the fate of the world.",107503530.61488006,95.0,0
8155,205048.0,fr,Oggy et les cafards,8/7/2013,6.8,46.0,AnimationComedyFamily,"Ever since the world was born, two forces have been locked in perpetual battle. Their struggle is so Manichean, so ferocious, so Herculean that it makes the clash between good and evil look like a game of checkers! This ancestral duel is so ancient and so merciless that it can only be, Oggy against the Cockroaches!",107503530.61488006,80.0,0
8156,820.0,en,JFK,12/20/1991,7.6,1499.0,DramaThrillerHistory,Follows the investigation into the assassination of President John F. Kennedy led by New Orleans district attorney Jim Garrison.,205405498.0,189.0,1
8157,456611.0,ja,LUPIN THE IIIRD 血煙の石川五ェ門,2/4/2017,7.8,88.0,ActionAnimationCrime,"A yakuza boss hires Goemon Ishikawa, a modern day samurai, to protect him aboard his cruise ship casino. Everything goes sideways when the famous thief, Lupin the Third, tries to rob the vessel. Lupins being hunted by a powerful and mysterious man: the so called “Ghost of Bermuda.” With Goemons employer dead in the ensuing chaos, his honor is at stake, and the only way to preserve it is with blood. But this opponent is like no other, and to make things right, Goemon may need to sharpen not only his sword, but himself as well!",107503530.61488006,54.0,0
8158,48246.0,en,Alvin and the Chipmunks Meet the Wolfman,8/29/2000,6.8,135.0,AnimationFamilyFantasyMusicHorrorComedy,"Its the Chipmunks third and final full-length feature! Alvin is struggling with nightmares of werewolves. Alvin believes that the new next-door neighbor Mr. Talbot is a werewolf. Of course, no one believes him. Meanwhile, the boys are working on the school production of Dr. Jekyll &amp; Mr. Hyde. When Alvin blows up the school auditorium, he is expelled from the production. Theodore is put in to rise his lack of confidence. Alvin and Simon are trying to discover the secret of Mr. Talbot. Will the play go as planned or will the Chipmunks mess it up?!",107503530.61488006,77.0,1
8159,2925.0,en,The First Wives Club,9/20/1996,6.7,579.0,Comedy,"After years of helping their hubbies climb the ladder of success, three mid-life Manhattanites have been dumped for a newer, curvier model. But the trio is determined to turn their pain into gain. They come up with a cleverly devious plan to hit their exes where it really hurts - in the wallet!",116400000.0,102.0,1
